,DataSetName,ColumnName,ColumnType,Encoder,EncoderForOthers,Score,nuuniquevalues
1164,car,body_style,Nominal,HelmertEncoder,LabelEncoder,0.029850746268656716,5.0
1165,car,body_style,Nominal,HelmertEncoder,TargetEncoder,0.04477611940298507,5.0
1166,car,body_style,Nominal,HelmertEncoder,HelmertEncoder,0.029850746268656716,5.0
1167,car,body_style,Nominal,HelmertEncoder,FrequencyEncoder,0.04477611940298507,5.0
1168,car,body_style,Nominal,HelmertEncoder,BaseNEncoder,0.029850746268656716,5.0
1169,car,body_style,Nominal,HelmertEncoder,OneHotEncoder,0.029850746268656716,5.0
1170,car,body_style,Nominal,FrequencyEncoder,BinaryEncoder,0.029850746268656716,5.0
1171,car,body_style,Nominal,FrequencyEncoder,JamesSteinEncoder,0.029850746268656716,5.0
1172,car,body_style,Nominal,FrequencyEncoder,SumEncoder,0.029850746268656716,5.0
1173,car,body_style,Nominal,FrequencyEncoder,HashingEncoder,0.029850746268656716,5.0
1174,car,body_style,Nominal,FrequencyEncoder,LabelEncoder,0.04477611940298507,5.0
1175,car,body_style,Nominal,FrequencyEncoder,TargetEncoder,0.029850746268656716,5.0
1176,car,body_style,Nominal,FrequencyEncoder,HelmertEncoder,0.029850746268656716,5.0
1177,car,body_style,Nominal,FrequencyEncoder,FrequencyEncoder,0.029850746268656716,5.0
1178,car,body_style,Nominal,FrequencyEncoder,BaseNEncoder,0.029850746268656716,5.0
1179,car,body_style,Nominal,FrequencyEncoder,OneHotEncoder,0.014925373134328358,5.0
1180,car,body_style,Nominal,BaseNEncoder,BinaryEncoder,0.04477611940298507,5.0
1181,car,body_style,Nominal,BaseNEncoder,JamesSteinEncoder,0.029850746268656716,5.0
1182,car,body_style,Nominal,BaseNEncoder,SumEncoder,0.04477611940298507,5.0
1183,car,body_style,Nominal,BaseNEncoder,HashingEncoder,0.014925373134328358,5.0
1184,car,body_style,Nominal,BaseNEncoder,LabelEncoder,0.0,5.0
1185,car,body_style,Nominal,BaseNEncoder,TargetEncoder,0.029850746268656716,5.0
1186,car,body_style,Nominal,BaseNEncoder,HelmertEncoder,0.014925373134328358,5.0
1187,car,body_style,Nominal,BaseNEncoder,FrequencyEncoder,0.014925373134328358,5.0
1188,car,body_style,Nominal,BaseNEncoder,BaseNEncoder,0.04477611940298507,5.0
1189,car,body_style,Nominal,BaseNEncoder,OneHotEncoder,0.04477611940298507,5.0
1190,car,body_style,Nominal,OneHotEncoder,BinaryEncoder,0.029850746268656716,5.0
1191,car,body_style,Nominal,OneHotEncoder,JamesSteinEncoder,0.04477611940298507,5.0
1192,car,body_style,Nominal,OneHotEncoder,SumEncoder,0.029850746268656716,5.0
1193,car,body_style,Nominal,OneHotEncoder,HashingEncoder,0.014925373134328358,5.0
1194,car,body_style,Nominal,OneHotEncoder,LabelEncoder,0.0,5.0
1195,car,body_style,Nominal,OneHotEncoder,TargetEncoder,0.04477611940298507,5.0
1196,car,body_style,Nominal,OneHotEncoder,HelmertEncoder,0.014925373134328358,5.0
1197,car,body_style,Nominal,OneHotEncoder,FrequencyEncoder,0.014925373134328358,5.0
1198,car,body_style,Nominal,OneHotEncoder,BaseNEncoder,0.029850746268656716,5.0
1199,car,body_style,Nominal,OneHotEncoder,OneHotEncoder,0.029850746268656716,5.0
1200,car,engine_type,Nominal,BinaryEncoder,BinaryEncoder,0.029850746268656716,7.0
1201,car,engine_type,Nominal,BinaryEncoder,JamesSteinEncoder,0.029850746268656716,7.0
1202,car,engine_type,Nominal,BinaryEncoder,SumEncoder,0.029850746268656716,7.0
1203,car,engine_type,Nominal,BinaryEncoder,HashingEncoder,0.014925373134328358,7.0
1204,car,engine_type,Nominal,BinaryEncoder,LabelEncoder,0.029850746268656716,7.0
1205,car,engine_type,Nominal,BinaryEncoder,TargetEncoder,0.029850746268656716,7.0
1206,car,engine_type,Nominal,BinaryEncoder,HelmertEncoder,0.029850746268656716,7.0
1207,car,engine_type,Nominal,BinaryEncoder,FrequencyEncoder,0.04477611940298507,7.0
1208,car,engine_type,Nominal,BinaryEncoder,BaseNEncoder,0.029850746268656716,7.0
1209,car,engine_type,Nominal,BinaryEncoder,OneHotEncoder,0.014925373134328358,7.0
1210,car,engine_type,Nominal,JamesSteinEncoder,BinaryEncoder,0.04477611940298507,7.0
1211,car,engine_type,Nominal,JamesSteinEncoder,JamesSteinEncoder,0.04477611940298507,7.0
1212,car,engine_type,Nominal,JamesSteinEncoder,SumEncoder,0.014925373134328358,7.0
1213,car,engine_type,Nominal,JamesSteinEncoder,HashingEncoder,0.014925373134328358,7.0
1214,car,engine_type,Nominal,JamesSteinEncoder,LabelEncoder,0.04477611940298507,7.0
1215,car,engine_type,Nominal,JamesSteinEncoder,TargetEncoder,0.04477611940298507,7.0
1216,car,engine_type,Nominal,JamesSteinEncoder,HelmertEncoder,0.014925373134328358,7.0
1217,car,engine_type,Nominal,JamesSteinEncoder,FrequencyEncoder,0.014925373134328358,7.0
1218,car,engine_type,Nominal,JamesSteinEncoder,BaseNEncoder,0.04477611940298507,7.0
1219,car,engine_type,Nominal,JamesSteinEncoder,OneHotEncoder,0.04477611940298507,7.0
1220,car,engine_type,Nominal,SumEncoder,BinaryEncoder,0.014925373134328358,7.0
1221,car,engine_type,Nominal,SumEncoder,JamesSteinEncoder,0.04477611940298507,7.0
1222,car,engine_type,Nominal,SumEncoder,SumEncoder,0.029850746268656716,7.0
1223,car,engine_type,Nominal,SumEncoder,HashingEncoder,0.029850746268656716,7.0
1224,car,engine_type,Nominal,SumEncoder,LabelEncoder,0.014925373134328358,7.0
1225,car,engine_type,Nominal,SumEncoder,TargetEncoder,0.04477611940298507,7.0
1226,car,engine_type,Nominal,SumEncoder,HelmertEncoder,0.04477611940298507,7.0
1227,car,engine_type,Nominal,SumEncoder,FrequencyEncoder,0.029850746268656716,7.0
1228,car,engine_type,Nominal,SumEncoder,BaseNEncoder,0.014925373134328358,7.0
1229,car,engine_type,Nominal,SumEncoder,OneHotEncoder,0.029850746268656716,7.0
1230,car,engine_type,Nominal,HashingEncoder,BinaryEncoder,0.04477611940298507,7.0
1231,car,engine_type,Nominal,HashingEncoder,JamesSteinEncoder,0.04477611940298507,7.0
1232,car,engine_type,Nominal,HashingEncoder,SumEncoder,0.014925373134328358,7.0
1233,car,engine_type,Nominal,HashingEncoder,HashingEncoder,0.014925373134328358,7.0
1234,car,engine_type,Nominal,HashingEncoder,LabelEncoder,0.029850746268656716,7.0
1235,car,engine_type,Nominal,HashingEncoder,TargetEncoder,0.04477611940298507,7.0
1236,car,engine_type,Nominal,HashingEncoder,HelmertEncoder,0.014925373134328358,7.0
1237,car,engine_type,Nominal,HashingEncoder,FrequencyEncoder,0.029850746268656716,7.0
1238,car,engine_type,Nominal,HashingEncoder,BaseNEncoder,0.04477611940298507,7.0
1239,car,engine_type,Nominal,HashingEncoder,OneHotEncoder,0.014925373134328358,7.0
1240,car,engine_type,Nominal,LabelEncoder,BinaryEncoder,0.04477611940298507,7.0
1241,car,engine_type,Nominal,LabelEncoder,JamesSteinEncoder,0.04477611940298507,7.0
1242,car,engine_type,Nominal,LabelEncoder,SumEncoder,0.029850746268656716,7.0
1243,car,engine_type,Nominal,LabelEncoder,HashingEncoder,0.029850746268656716,7.0
1244,car,engine_type,Nominal,LabelEncoder,LabelEncoder,0.04477611940298507,7.0
1245,car,engine_type,Nominal,LabelEncoder,TargetEncoder,0.04477611940298507,7.0
1246,car,engine_type,Nominal,LabelEncoder,HelmertEncoder,0.029850746268656716,7.0
1247,car,engine_type,Nominal,LabelEncoder,FrequencyEncoder,0.014925373134328358,7.0
1248,car,engine_type,Nominal,LabelEncoder,BaseNEncoder,0.04477611940298507,7.0
1249,car,engine_type,Nominal,LabelEncoder,OneHotEncoder,0.04477611940298507,7.0
1250,car,engine_type,Nominal,TargetEncoder,BinaryEncoder,0.04477611940298507,7.0
1251,car,engine_type,Nominal,TargetEncoder,JamesSteinEncoder,0.04477611940298507,7.0
1252,car,engine_type,Nominal,TargetEncoder,SumEncoder,0.014925373134328358,7.0
1253,car,engine_type,Nominal,TargetEncoder,HashingEncoder,0.014925373134328358,7.0
1254,car,engine_type,Nominal,TargetEncoder,LabelEncoder,0.04477611940298507,7.0
1255,car,engine_type,Nominal,TargetEncoder,TargetEncoder,0.04477611940298507,7.0
1256,car,engine_type,Nominal,TargetEncoder,HelmertEncoder,0.029850746268656716,7.0
1257,car,engine_type,Nominal,TargetEncoder,FrequencyEncoder,0.014925373134328358,7.0
1258,car,engine_type,Nominal,TargetEncoder,BaseNEncoder,0.04477611940298507,7.0
1259,car,engine_type,Nominal,TargetEncoder,OneHotEncoder,0.04477611940298507,7.0
1260,car,engine_type,Nominal,HelmertEncoder,BinaryEncoder,0.029850746268656716,7.0
1261,car,engine_type,Nominal,HelmertEncoder,JamesSteinEncoder,0.029850746268656716,7.0
1262,car,engine_type,Nominal,HelmertEncoder,SumEncoder,0.029850746268656716,7.0
1263,car,engine_type,Nominal,HelmertEncoder,HashingEncoder,0.014925373134328358,7.0
1264,car,engine_type,Nominal,HelmertEncoder,LabelEncoder,0.014925373134328358,7.0
1265,car,engine_type,Nominal,HelmertEncoder,TargetEncoder,0.029850746268656716,7.0
1266,car,engine_type,Nominal,HelmertEncoder,HelmertEncoder,0.014925373134328358,7.0
1267,car,engine_type,Nominal,HelmertEncoder,FrequencyEncoder,0.029850746268656716,7.0
1268,car,engine_type,Nominal,HelmertEncoder,BaseNEncoder,0.029850746268656716,7.0
1269,car,engine_type,Nominal,HelmertEncoder,OneHotEncoder,0.04477611940298507,7.0
1270,car,engine_type,Nominal,FrequencyEncoder,BinaryEncoder,0.029850746268656716,7.0
1271,car,engine_type,Nominal,FrequencyEncoder,JamesSteinEncoder,0.04477611940298507,7.0
1272,car,engine_type,Nominal,FrequencyEncoder,SumEncoder,0.014925373134328358,7.0
1273,car,engine_type,Nominal,FrequencyEncoder,HashingEncoder,0.04477611940298507,7.0
1274,car,engine_type,Nominal,FrequencyEncoder,LabelEncoder,0.029850746268656716,7.0
1275,car,engine_type,Nominal,FrequencyEncoder,TargetEncoder,0.04477611940298507,7.0
1276,car,engine_type,Nominal,FrequencyEncoder,HelmertEncoder,0.014925373134328358,7.0
1277,car,engine_type,Nominal,FrequencyEncoder,FrequencyEncoder,0.014925373134328358,7.0
1278,car,engine_type,Nominal,FrequencyEncoder,BaseNEncoder,0.029850746268656716,7.0
1279,car,engine_type,Nominal,FrequencyEncoder,OneHotEncoder,0.04477611940298507,7.0
1280,car,engine_type,Nominal,BaseNEncoder,BinaryEncoder,0.029850746268656716,7.0
1281,car,engine_type,Nominal,BaseNEncoder,JamesSteinEncoder,0.029850746268656716,7.0
1282,car,engine_type,Nominal,BaseNEncoder,SumEncoder,0.029850746268656716,7.0
1283,car,engine_type,Nominal,BaseNEncoder,HashingEncoder,0.014925373134328358,7.0
1284,car,engine_type,Nominal,BaseNEncoder,LabelEncoder,0.029850746268656716,7.0
1285,car,engine_type,Nominal,BaseNEncoder,TargetEncoder,0.029850746268656716,7.0
1286,car,engine_type,Nominal,BaseNEncoder,HelmertEncoder,0.029850746268656716,7.0
1287,car,engine_type,Nominal,BaseNEncoder,FrequencyEncoder,0.04477611940298507,7.0
1288,car,engine_type,Nominal,BaseNEncoder,BaseNEncoder,0.029850746268656716,7.0
1289,car,engine_type,Nominal,BaseNEncoder,OneHotEncoder,0.014925373134328358,7.0
1290,car,engine_type,Nominal,OneHotEncoder,BinaryEncoder,0.014925373134328358,7.0
1291,car,engine_type,Nominal,OneHotEncoder,JamesSteinEncoder,0.014925373134328358,7.0
1292,car,engine_type,Nominal,OneHotEncoder,SumEncoder,0.04477611940298507,7.0
1293,car,engine_type,Nominal,OneHotEncoder,HashingEncoder,0.014925373134328358,7.0
1294,car,engine_type,Nominal,OneHotEncoder,LabelEncoder,0.014925373134328358,7.0
1295,car,engine_type,Nominal,OneHotEncoder,TargetEncoder,0.014925373134328358,7.0
1296,car,engine_type,Nominal,OneHotEncoder,HelmertEncoder,0.029850746268656716,7.0
1297,car,engine_type,Nominal,OneHotEncoder,FrequencyEncoder,0.029850746268656716,7.0
1298,car,engine_type,Nominal,OneHotEncoder,BaseNEncoder,0.014925373134328358,7.0
1299,car,engine_type,Nominal,OneHotEncoder,OneHotEncoder,0.029850746268656716,7.0
1300,car,aspiration,Nominal,BinaryEncoder,BinaryEncoder,0.029850746268656716,2.0
1301,car,aspiration,Nominal,BinaryEncoder,JamesSteinEncoder,0.04477611940298507,2.0
1302,car,aspiration,Nominal,BinaryEncoder,SumEncoder,0.029850746268656716,2.0
1303,car,aspiration,Nominal,BinaryEncoder,HashingEncoder,0.029850746268656716,2.0
1304,car,aspiration,Nominal,BinaryEncoder,LabelEncoder,0.014925373134328358,2.0
1305,car,aspiration,Nominal,BinaryEncoder,TargetEncoder,0.04477611940298507,2.0
1306,car,aspiration,Nominal,BinaryEncoder,HelmertEncoder,0.014925373134328358,2.0
1307,car,aspiration,Nominal,BinaryEncoder,FrequencyEncoder,0.029850746268656716,2.0
1308,car,aspiration,Nominal,BinaryEncoder,BaseNEncoder,0.029850746268656716,2.0
1309,car,aspiration,Nominal,BinaryEncoder,OneHotEncoder,0.029850746268656716,2.0
1310,car,aspiration,Nominal,JamesSteinEncoder,BinaryEncoder,0.029850746268656716,2.0
1311,car,aspiration,Nominal,JamesSteinEncoder,JamesSteinEncoder,0.04477611940298507,2.0
1312,car,aspiration,Nominal,JamesSteinEncoder,SumEncoder,0.029850746268656716,2.0
1313,car,aspiration,Nominal,JamesSteinEncoder,HashingEncoder,0.04477611940298507,2.0
1314,car,aspiration,Nominal,JamesSteinEncoder,LabelEncoder,0.029850746268656716,2.0
1315,car,aspiration,Nominal,JamesSteinEncoder,TargetEncoder,0.04477611940298507,2.0
1316,car,aspiration,Nominal,JamesSteinEncoder,HelmertEncoder,0.029850746268656716,2.0
1317,car,aspiration,Nominal,JamesSteinEncoder,FrequencyEncoder,0.04477611940298507,2.0
1318,car,aspiration,Nominal,JamesSteinEncoder,BaseNEncoder,0.029850746268656716,2.0
1319,car,aspiration,Nominal,JamesSteinEncoder,OneHotEncoder,0.04477611940298507,2.0
1320,car,aspiration,Nominal,SumEncoder,BinaryEncoder,0.029850746268656716,2.0
1321,car,aspiration,Nominal,SumEncoder,JamesSteinEncoder,0.029850746268656716,2.0
1322,car,aspiration,Nominal,SumEncoder,SumEncoder,0.029850746268656716,2.0
1323,car,aspiration,Nominal,SumEncoder,HashingEncoder,0.029850746268656716,2.0
1324,car,aspiration,Nominal,SumEncoder,LabelEncoder,0.0,2.0
1325,car,aspiration,Nominal,SumEncoder,TargetEncoder,0.029850746268656716,2.0
1326,car,aspiration,Nominal,SumEncoder,HelmertEncoder,0.014925373134328358,2.0
1327,car,aspiration,Nominal,SumEncoder,FrequencyEncoder,0.014925373134328358,2.0
1328,car,aspiration,Nominal,SumEncoder,BaseNEncoder,0.029850746268656716,2.0
1329,car,aspiration,Nominal,SumEncoder,OneHotEncoder,0.029850746268656716,2.0
1330,car,aspiration,Nominal,HashingEncoder,BinaryEncoder,0.014925373134328358,2.0
1331,car,aspiration,Nominal,HashingEncoder,JamesSteinEncoder,0.014925373134328358,2.0
1332,car,aspiration,Nominal,HashingEncoder,SumEncoder,0.014925373134328358,2.0
1333,car,aspiration,Nominal,HashingEncoder,HashingEncoder,0.029850746268656716,2.0
1334,car,aspiration,Nominal,HashingEncoder,LabelEncoder,0.014925373134328358,2.0
1335,car,aspiration,Nominal,HashingEncoder,TargetEncoder,0.014925373134328358,2.0
1336,car,aspiration,Nominal,HashingEncoder,HelmertEncoder,0.014925373134328358,2.0
1337,car,aspiration,Nominal,HashingEncoder,FrequencyEncoder,0.014925373134328358,2.0
1338,car,aspiration,Nominal,HashingEncoder,BaseNEncoder,0.014925373134328358,2.0
1339,car,aspiration,Nominal,HashingEncoder,OneHotEncoder,0.014925373134328358,2.0
1340,car,aspiration,Nominal,LabelEncoder,BinaryEncoder,0.029850746268656716,2.0
1341,car,aspiration,Nominal,LabelEncoder,JamesSteinEncoder,0.04477611940298507,2.0
1342,car,aspiration,Nominal,LabelEncoder,SumEncoder,0.029850746268656716,2.0
1343,car,aspiration,Nominal,LabelEncoder,HashingEncoder,0.04477611940298507,2.0
1344,car,aspiration,Nominal,LabelEncoder,LabelEncoder,0.029850746268656716,2.0
1345,car,aspiration,Nominal,LabelEncoder,TargetEncoder,0.04477611940298507,2.0
1346,car,aspiration,Nominal,LabelEncoder,HelmertEncoder,0.029850746268656716,2.0
1347,car,aspiration,Nominal,LabelEncoder,FrequencyEncoder,0.04477611940298507,2.0
1348,car,aspiration,Nominal,LabelEncoder,BaseNEncoder,0.029850746268656716,2.0
1349,car,aspiration,Nominal,LabelEncoder,OneHotEncoder,0.04477611940298507,2.0
1350,car,aspiration,Nominal,TargetEncoder,BinaryEncoder,0.029850746268656716,2.0
1351,car,aspiration,Nominal,TargetEncoder,JamesSteinEncoder,0.04477611940298507,2.0
1352,car,aspiration,Nominal,TargetEncoder,SumEncoder,0.029850746268656716,2.0
1353,car,aspiration,Nominal,TargetEncoder,HashingEncoder,0.04477611940298507,2.0
1354,car,aspiration,Nominal,TargetEncoder,LabelEncoder,0.029850746268656716,2.0
1355,car,aspiration,Nominal,TargetEncoder,TargetEncoder,0.04477611940298507,2.0
1356,car,aspiration,Nominal,TargetEncoder,HelmertEncoder,0.029850746268656716,2.0
1357,car,aspiration,Nominal,TargetEncoder,FrequencyEncoder,0.04477611940298507,2.0
1358,car,aspiration,Nominal,TargetEncoder,BaseNEncoder,0.029850746268656716,2.0
1359,car,aspiration,Nominal,TargetEncoder,OneHotEncoder,0.04477611940298507,2.0
1360,car,aspiration,Nominal,HelmertEncoder,BinaryEncoder,0.029850746268656716,2.0
1361,car,aspiration,Nominal,HelmertEncoder,JamesSteinEncoder,0.014925373134328358,2.0
1362,car,aspiration,Nominal,HelmertEncoder,SumEncoder,0.029850746268656716,2.0
1363,car,aspiration,Nominal,HelmertEncoder,HashingEncoder,0.014925373134328358,2.0
1364,car,aspiration,Nominal,HelmertEncoder,LabelEncoder,0.029850746268656716,2.0
1365,car,aspiration,Nominal,HelmertEncoder,TargetEncoder,0.014925373134328358,2.0
1366,car,aspiration,Nominal,HelmertEncoder,HelmertEncoder,0.014925373134328358,2.0
1367,car,aspiration,Nominal,HelmertEncoder,FrequencyEncoder,0.04477611940298507,2.0
1368,car,aspiration,Nominal,HelmertEncoder,BaseNEncoder,0.029850746268656716,2.0
1369,car,aspiration,Nominal,HelmertEncoder,OneHotEncoder,0.029850746268656716,2.0
1370,car,aspiration,Nominal,FrequencyEncoder,BinaryEncoder,0.014925373134328358,2.0
1371,car,aspiration,Nominal,FrequencyEncoder,JamesSteinEncoder,0.04477611940298507,2.0
1372,car,aspiration,Nominal,FrequencyEncoder,SumEncoder,0.014925373134328358,2.0
1373,car,aspiration,Nominal,FrequencyEncoder,HashingEncoder,0.04477611940298507,2.0
1374,car,aspiration,Nominal,FrequencyEncoder,LabelEncoder,0.014925373134328358,2.0
1375,car,aspiration,Nominal,FrequencyEncoder,TargetEncoder,0.04477611940298507,2.0
1376,car,aspiration,Nominal,FrequencyEncoder,HelmertEncoder,0.029850746268656716,2.0
1377,car,aspiration,Nominal,FrequencyEncoder,FrequencyEncoder,0.04477611940298507,2.0
1378,car,aspiration,Nominal,FrequencyEncoder,BaseNEncoder,0.014925373134328358,2.0
1379,car,aspiration,Nominal,FrequencyEncoder,OneHotEncoder,0.029850746268656716,2.0
1380,car,aspiration,Nominal,BaseNEncoder,BinaryEncoder,0.029850746268656716,2.0
1381,car,aspiration,Nominal,BaseNEncoder,JamesSteinEncoder,0.04477611940298507,2.0
1382,car,aspiration,Nominal,BaseNEncoder,SumEncoder,0.029850746268656716,2.0
1383,car,aspiration,Nominal,BaseNEncoder,HashingEncoder,0.029850746268656716,2.0
1384,car,aspiration,Nominal,BaseNEncoder,LabelEncoder,0.014925373134328358,2.0
1385,car,aspiration,Nominal,BaseNEncoder,TargetEncoder,0.04477611940298507,2.0
1386,car,aspiration,Nominal,BaseNEncoder,HelmertEncoder,0.014925373134328358,2.0
1387,car,aspiration,Nominal,BaseNEncoder,FrequencyEncoder,0.029850746268656716,2.0
1388,car,aspiration,Nominal,BaseNEncoder,BaseNEncoder,0.029850746268656716,2.0
1389,car,aspiration,Nominal,BaseNEncoder,OneHotEncoder,0.029850746268656716,2.0
1390,car,aspiration,Nominal,OneHotEncoder,BinaryEncoder,0.029850746268656716,2.0
1391,car,aspiration,Nominal,OneHotEncoder,JamesSteinEncoder,0.04477611940298507,2.0
1392,car,aspiration,Nominal,OneHotEncoder,SumEncoder,0.029850746268656716,2.0
1393,car,aspiration,Nominal,OneHotEncoder,HashingEncoder,0.029850746268656716,2.0
1394,car,aspiration,Nominal,OneHotEncoder,LabelEncoder,0.029850746268656716,2.0
1395,car,aspiration,Nominal,OneHotEncoder,TargetEncoder,0.04477611940298507,2.0
1396,car,aspiration,Nominal,OneHotEncoder,HelmertEncoder,0.029850746268656716,2.0
1397,car,aspiration,Nominal,OneHotEncoder,FrequencyEncoder,0.014925373134328358,2.0
1398,car,aspiration,Nominal,OneHotEncoder,BaseNEncoder,0.029850746268656716,2.0
1399,car,aspiration,Nominal,OneHotEncoder,OneHotEncoder,0.029850746268656716,2.0
1400,car,fuel_system,Nominal,BinaryEncoder,BinaryEncoder,0.014925373134328358,8.0
1401,car,fuel_system,Nominal,BinaryEncoder,JamesSteinEncoder,0.04477611940298507,8.0
1402,car,fuel_system,Nominal,BinaryEncoder,SumEncoder,0.029850746268656716,8.0
1403,car,fuel_system,Nominal,BinaryEncoder,HashingEncoder,0.029850746268656716,8.0
1404,car,fuel_system,Nominal,BinaryEncoder,LabelEncoder,0.04477611940298507,8.0
1405,car,fuel_system,Nominal,BinaryEncoder,TargetEncoder,0.04477611940298507,8.0
